tick,time,measurement_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z,speed_kph,forward_speed_kph,lateral_speed_mps,yaw_rate_rad_s,lateral_accel_mps2,slip_angle_deg,slip_angle_valid,airborne,grounded_wheels,engine_rpm,engine_torque,drivetrain_torque,gear,shifting,nitrous_active,nitrous_seconds,raw_steering,raw_throttle,raw_brake,raw_handbrake,raw_nitrous,final_steering,final_throttle,final_brake,final_handbrake,final_nitrous,handling,assist_yaw_torque,average_longitudinal_slip
80,1.59999907,0.59999907,-4.80865459E-10,0.7162707,24.2040539,-1.79079613E-08,0.04255149,11.1896849,-3.42925688E-09,-0.3626535,-0.8198738,40.3422928,40.3410759,1.86093985E-09,-1.37760719E-10,-4.88152629E-09,9.52886747E-09,1,0,4,3317.44067,-16.116272,-150.360947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,2.18250861E-07,0.00428704731
81,1.619999,0.619999051,-8.526097E-10,0.7169858,24.427536,-1.79383832E-08,0.0356507227,11.1733055,-1.52109436E-09,-0.345038444,-0.8189678,40.2831573,40.28212,1.87443661E-09,-2.760275E-10,-2.9763878E-09,9.612029E-09,1,0,4,3312.429,-16.08286,-150.049225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,1.041471E-07,0.004282984
82,1.639999,0.639999032,-1.22043E-09,0.7175728,24.6506939,-1.81358839E-08,0.02919696,11.1569462,-9.875034E-09,-0.3226881,-0.817966461,40.2241058,40.2232246,1.68517644E-09,-1.28510716E-10,-1.13306937E-08,8.654169E-09,1,0,4,3307.477,-16.0498466,-149.741211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,2.086768E-07,0.004276371
83,1.659999,0.659999,-1.57468683E-09,0.718041062,24.87353,-1.82301818E-08,0.0232590344,11.14061,-4.714895E-09,-0.296896338,-0.816822052,40.1651421,40.1644,1.59690039E-09,-1.34967384E-10,-6.17063645E-09,8.212843E-09,1,0,4,3302.57837,-16.017189,-149.436523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,9.71541E-08,0.00426783459
84,1.679999,0.679999,-1.921943E-09,0.7184024,25.09604,-1.81597475E-08,0.0178837739,11.124299,3.52171625E-09,-0.268763036,-0.8155346,40.10628,40.105648,1.67238667E-09,-1.36614914E-10,2.06617656E-09,8.613668E-09,1,0,4,3297.72681,-15.9848461,-149.134781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,1.02035337E-07,0.00425762031
85,1.699999,0.699999,-2.27581354E-09,0.7186679,25.3182259,-1.80402182E-08,0.0130956816,11.1080141,5.97646377E-09,-0.239404619,-0.814247131,40.0475273,40.0469856,1.79674942E-09,-1.307411E-10,4.521153E-09,9.267756E-09,1,0,4,3292.91626,-15.952775,-148.835556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,1.03280868E-07,0.004246212
86,1.719999,0.719998956,-2.61588817E-09,0.7188496,25.5400848,-1.802198E-08,0.008901655,11.0917559,9.118928E-10,-0.209701344,-0.812912,39.9888763,39.9884033,1.851653E-09,-2.8587166E-10,-5.45500645E-10,9.5649435E-09,1,0,4,3288.14038,-15.9209356,-148.538513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,9.884027E-08,0.00423421338
87,1.73999894,0.739998937,-2.943591E-09,0.718959,25.76162,-1.7875518E-08,0.00529326266,11.0755243,7.32312E-09,-0.180419609,-0.811576843,39.9303322,39.92992,2.03373318E-09,-2.89243351E-10,5.86369264E-09,1.05208873E-08,1,0,4,3283.393,-15.8892879,-148.24324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,2.16118963E-07,0.00422158465
88,1.75999892,0.7599989,-3.255077E-09,0.7190073,25.98283,-1.76534467E-08,0.00224896683,11.0593185,1.11035625E-08,-0.1522148,-0.8102894,39.87189,39.87152,2.29052688E-09,-2.94113955E-10,9.642065E-09,1.18666836E-08,1,0,4,3278.67,-15.8578,-147.949463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,2.18667964E-07,0.00420901552
89,1.7799989,0.7799989,-3.54544927E-09,0.719005167,26.2037144,-1.7339449E-08,-0.000262304471,11.04314,1.56998858E-08,-0.125563562,-0.808906555,39.8135452,39.8132133,2.638517E-09,-3.00923619E-10,1.42365391E-08,1.36895562E-08,1,0,4,3273.96558,-15.826437,-147.65686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,2.22350138E-07,0.00419641472
90,1.79999888,0.7999989,-3.81461529E-09,0.7189625,26.4242744,-1.691133E-08,-0.002279234,11.026989,2.14059881E-08,-0.100846477,-0.8075714,39.7553062,39.7549973,3.00152436E-09,1.39681225E-10,1.99479686E-08,1.55957682E-08,1,0,4,3269.27612,-15.7951736,-147.365173,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grip,2.27498248E-07,0.004184056
