tick,time,measurement_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z,speed_kph,forward_speed_kph,lateral_speed_mps,yaw_rate_rad_s,lateral_accel_mps2,slip_angle_deg,slip_angle_valid,airborne,grounded_wheels,engine_rpm,engine_torque,drivetrain_torque,gear,shifting,nitrous_active,nitrous_seconds,raw_steering,raw_throttle,raw_brake,raw_handbrake,raw_nitrous,final_steering,final_throttle,final_brake,final_handbrake,final_nitrous,handling,assist_yaw_torque,average_longitudinal_slip
80,1.59999907,0.59999907,-8.798813E-10,0.7460008,25.0187988,-2.988265E-08,0.123717882,14.4548941,-2.343894E-08,-0.6595891,5.616045,51.6356125,51.63482,1.913757E-08,-1.31452715E-09,-4.108549E-09,7.5855155E-08,1,0,4,4697.64258,346.113,3229.15112,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,9.13698045E-07,0.05422117
81,1.619999,0.619999051,-1.40474676E-09,0.74820745,25.3101158,-3.077132E-08,0.110408425,14.5662851,-4.44336123E-08,-0.6654728,5.56955338,52.0395241,52.03839,1.49605413E-08,1.29902222E-08,-2.668433E-08,5.884618E-08,1,0,4,4729.528,343.4812,3204.59717,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,9.937825E-07,0.0533312932
82,1.639999,0.639999032,-1.92238114E-09,0.750153542,25.603651,-3.05141157E-08,0.09725608,14.6765146,1.28602906E-08,-0.657617331,5.51147461,52.4401321,52.43861,1.2596864E-08,1.05350839E-08,2.92887457E-08,4.91773982E-08,1,0,4,4758.43457,341.084747,3182.23877,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-9.820607E-06,0.0529821739
83,1.659999,0.659999,-2.46466469E-09,0.751846552,25.8993855,-2.99541618E-08,0.0844907761,14.7856464,2.79976931E-08,-0.6382652,5.45659065,52.8366127,52.83468,9.108842E-09,1.51716915E-08,4.262453E-08,3.529837E-08,1,0,4,4791.68848,338.316833,3156.41479,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.964523E-06,0.05265639
84,1.679999,0.679999,-3.03750181E-09,0.7532973,26.1972885,-2.89326039E-08,0.07229965,14.8937149,5.10778975E-08,-0.6095562,5.40342331,53.2291946,53.22684,6.0538845E-09,1.496642E-08,6.394999E-08,2.328993E-08,1,0,4,4824.78369,335.551666,3130.61646,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.14697987E-05,0.052269157
85,1.699999,0.699999,-3.59162255E-09,0.754519939,26.4973412,-2.78662888E-08,0.06082868,15.0007391,5.33157518E-08,-0.5735487,5.35120964,53.6180038,53.6152267,3.71681352E-09,1.24807524E-08,6.473157E-08,1.41971093E-08,1,0,4,4856.9917,332.851868,3105.428,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-1.13146125E-05,0.0518416464
86,1.719999,0.719998956,-4.13422541E-09,0.7555307,26.79952,-2.65864291E-08,0.0501843,15.1067362,6.399299E-08,-0.532219,5.29985428,54.0031,53.9999123,1.558929E-09,1.2372193E-08,7.39883461E-08,5.9129146E-09,1,0,4,4888.495,330.203918,3080.72339,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-9.435448E-06,0.05138334
87,1.73999894,0.739998937,-4.6644133E-09,0.756347239,27.1038017,-2.51109178E-08,0.04043643,15.2117224,7.377557E-08,-0.487393349,5.24930954,54.38455,54.38097,-4.3749715E-10,1.2256451E-08,8.238541E-08,-1.64795866E-09,1,0,4,4919.37061,327.602966,3056.457,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-9.353377E-06,0.0509043038
88,1.75999892,0.7599989,-5.15428233E-09,0.7569881,27.4101677,-2.349556E-08,0.0316231363,15.315712,8.07679257E-08,-0.4406648,5.19948,54.76239,54.7584572,-1.60093983E-09,9.807503E-09,8.82740139E-08,-5.989496E-09,1,0,4,4949.70264,325.043274,3032.57568,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-9.26587654E-06,0.05041321
89,1.7799989,0.7799989,-5.61726043E-09,0.7574719,27.7185955,-2.17505711E-08,0.0237541068,15.4187193,8.724941E-08,-0.393451482,5.150366,55.1366768,55.13242,-2.66354228E-09,9.726862E-09,9.367878E-08,-9.898426E-09,1,0,4,4979.565,322.519684,3009.03125,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Grip,-7.41447229E-06,0.0499175042
