fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,1.69999993,0.4770689,0.8170274,0.560131133,0.00104475021,0.07912937,0.00571882632,0.1923463,0,0.00551617,0.00011622758,0,4,2.32829428,Grip,-3.77104688,0.7251704,5.488259
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,1.8,0.536747456,0.9192327,0.635847151,0.001386404,0.06852804,0.00694374274,0.211095914,0,0.0192471445,0.000152079272,0,4,2.3305254,Grip,3.76861262,0.7251694,5.54944944
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,1.8,0.5359253,0.9178248,0.63482,0.001049757,0.06852804,0.00558364252,0.210843235,0,0.01449089,0.0001128367,0,4,2.3283143,Grip,-3.77105045,0.7251694,5.548607
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,1.9,0.603559434,1.03365493,0.720621645,0.00139164925,0.05595291,0.00677138427,0.232047051,0,0.0180787425,0.00016742936,0,4,2.330566,Grip,3.76860714,0.725172,5.617955
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,1.9,0.6026291,1.0320617,0.7194581,0.0010535717,0.05595291,0.00544524146,0.231760308,0,0.0134833995,0.000124585378,0,4,2.32833624,Grip,-3.77105451,0.725171864,5.61700153
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2,0.679278851,1.16333187,0.8166711,0.00139713287,0.04423466,0.006581386,0.255756825,0,0.0173629653,0.000182182775,0,4,2.33060932,Grip,3.76860166,0.7251796,5.69559336
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2,0.678226,1.16152871,0.815353,0.00105786324,0.03956468,0.00529285334,0.255431563,0,0.012959389,0.0001355465,0,4,2.32836,Grip,-3.77105856,0.725179434,5.694514
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.1,0.7650895,1.310291,0.9254831,0.00140333176,0.0279764552,0.006374514,0.282599181,0,0.0165312123,0.000197349917,0,4,2.33065653,Grip,3.76859522,0.7251946,5.783578
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.1,0.7638983,1.308251,0.923989832,0.00106191635,0.01978234,0.005125674,0.282231033,0,0.0123328958,0.000146794468,0,4,2.32838631,Grip,-3.77106285,0.725194335,5.78235674
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.2,0.8623318,1.4768281,1.04873657,0.0014102459,0.01978234,0.00614999235,0.312995225,0,0.0156454369,0.000212480736,0,4,2.330708,Grip,3.7685883,0.725219667,5.883282
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.2,0.8609834,1.47451866,1.04704547,0.00106620789,0,0.00494390167,0.3125778,0,0.011659299,0.000158006762,0,4,2.32841539,Grip,-3.77106714,0.7252191,5.88189936
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.3,0.9725208,1.66553748,1.18831563,0.00141739845,0.0279764552,0.005907042,0.347445369,0,0.0147162816,0.000227368684,0,4,2.33076286,Grip,3.76858115,0.7252584,5.99625969
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.3,0.970994,1.66292274,1.18639958,0.00107073784,0.01978234,0.00474745454,0.3469717,0,0.0109579,0.00016904276,0,4,2.328446,Grip,-3.77107167,0.725257754,5.994694
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.39999986,1.097374,1.8793608,1.34642029,0.001424551,0.04423466,0.00564542925,0.386461735,0,0.01374225,0.000241643531,0,4,2.33082056,Grip,3.768574,0.7253157,6.124271
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.39999986,1.095645,1.87639964,1.34424949,0.00107526779,0.04423466,0.00453600474,0.385924578,0,0.01022961,0.000179548282,0,4,2.32847929,Grip,-3.771076,0.7253148,6.12249851
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.5,1.23883522,2.121627,1.52550125,0.00143146515,0.07401875,0.005365369,0.430652946,0,0.0127303666,0.0002547344,0,4,2.330881,Grip,3.768567,0.725397766,6.26930952
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.5,1.23687887,2.1182766,1.52304208,0.00107979774,0.0713262558,0.00431007426,0.4300456,0,0.009472364,0.0001892118,0,4,2.328515,Grip,-3.77108049,0.725396633,6.267304
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.6,1.39910936,2.39611244,1.72833645,0.001437664,0.104678325,0.00506729074,0.480710864,0,0.0116781937,0.0002662318,0,4,2.33094358,Grip,3.76856112,0.725513,6.433636
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.6,1.39689445,2.392319,1.72555053,0.0010843277,0.102792077,0.004070494,0.4800227,0,0.00868816953,0.0001977558,0,4,2.32855225,Grip,-3.771085,0.7255112,6.431365
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,0,2.7,1.58069181,2.70709014,1.95807159,0.00144338608,0.139882311,0.00475306064,0.537416935,0,0.0105983205,0.0002756391,0,4,2.33100748,Grip,3.76855564,0.7256718,6.61980772
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Inside,0,1,2.7,1.57818365,2.70279455,1.95491552,0.00108766556,0.138476416,0.00381672266,0.5366372,0,0.007883018,0.0002046185,0,4,2.3285923,Grip,-3.77108836,0.725669563,6.617236
