fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,1.5999999,0.422149152,0.7230824,0.490564734,6.79027146E-09,-0.08846933,2.42128885E-06,0.175122425,0,-2.65141153E-07,2.130989E-09,0,4,6.1,Grip,-6.4604917E-09,0.7251744,5.431949
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,1.69999993,0.473695278,0.811373651,0.555990756,4.718076E-09,-0.07912937,2.41723819E-06,0.191369638,0,9.29578846E-07,3.65395825E-09,0,4,6.1,Grip,-4.36951364E-09,0.7251707,5.484802
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,1.8,0.532117367,0.9114425,0.630150735,3.56523344E-09,-0.0656106,2.37943937E-06,0.209728,0,3.603873E-07,3.05490722E-09,0,4,6.1,Grip,-3.42911166E-09,0.7251695,5.544705
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,1.9,0.5983319,1.02485883,0.714187145,3.09859982E-09,-0.0523391552,2.38898565E-06,0.23049292,0,4.27115125E-08,3.933472E-09,0,4,6.1,Grip,-3.02305025E-09,0.7251717,5.612599
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2,0.67337656,1.15339971,0.8093993,2.70411471E-09,-0.03956468,2.42046872E-06,0.253994763,0,3.774158E-08,-6.475882E-09,0,4,6.1,Grip,-2.79126944E-09,0.725178957,5.68954563
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.1,0.7584238,1.29907382,0.917262733,1.799003E-09,-0.01978234,2.18474042E-06,0.2806029,0,4.800787E-07,1.66872045E-08,0,4,6.1,Grip,-1.42006473E-09,0.725193262,5.7767477
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.2,0.8548026,1.46415722,1.03944528,8.99833541E-11,0,1.7793659E-06,0.3107349,0,2.61646221E-07,2.19362128E-08,0,4,6.1,Grip,2.14694484E-10,0.7252174,5.875567
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.3,0.964015961,1.65122437,1.17780876,-1.55080326E-09,-0.01978234,1.68355314E-06,0.344886065,0,1.77731039E-07,6.98657665E-09,0,4,6.1,Grip,1.91769889E-09,0.725255132,5.98754454
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.39999986,1.08776462,1.86318851,1.33453834,-3.41842266E-09,-0.03956468,1.60290188E-06,0.383565724,0,1.37791531E-07,-8.071465E-10,0,4,6.1,Grip,3.7475143E-09,0.725311,6.11442471
f5cb05c7089131697a3ae81aceefa96bdf56f65dad77e23a065d0402b7f7ff47,86c39d30bfce4728b8359e00f1aed244.Drift,0,0,2.5,1.22797918,2.10335636,1.51206493,-4.91303E-09,-0.06852804,1.55195994E-06,0.427378356,0,-4.60732537E-08,9.898573E-10,0,4,6.1,Grip,5.3379E-09,0.7253911,6.25818539
