fingerprint,candidate,trial,vehicle,time_s,station_m,target_mps,actual_mps,lateral_m,heading_deg,steering,throttle,brake,slip_deg,yaw_radps,assist_Nm,contacts,clearance_m,handling,x,y,z
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,1.5999999,0.424765557,0.7274528,0.4937768,0.00126997149,0.09065409,0.00670780055,0.175855517,0,0.08966527,2.802364E-05,0,4,6.097904,Grip,-0.00126086269,0.725174,5.43462944
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,1.69999993,0.476647854,0.8163063,0.5596025,0.0012685142,0.08156469,0.00662951358,0.192215279,0,0.008390994,0.000139503172,0,4,6.097922,Grip,-0.00127094437,0.725170553,5.48782635
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,1.8,0.5354476,0.9170067,0.6342206,0.00127443124,0.06852804,0.00647460343,0.21069403,0,0.017592784,0.000137883937,0,4,6.097946,Grip,-0.0012752976,0.7251694,5.548117
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,1.9,0.6020894,1.03113735,0.718778551,0.00127926725,0.05595291,0.006314364,0.231592834,0,0.0164491124,0.0001519793,0,4,6.097973,Grip,-0.001280271,0.7251718,5.616448
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2,0.677615166,1.16048265,0.8145833,0.001284372,0.03956468,0.006137635,0.2552422,0,0.01580562,0.000165406091,0,4,6.098002,Grip,-0.00128542818,0.7251794,5.69388771
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.1,0.7632065,1.30706608,0.923118,0.0012897806,0.0279764552,0.0059446427,0.282016158,0,0.01505271,0.0001791181,0,4,6.098034,Grip,-0.00129090121,0.7251942,5.78164673
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.2,0.8601999,1.473177,1.04605842,0.001295501,0.01978234,0.00573476,0.312334448,0,0.0142412577,0.0001928583,0,4,6.098068,Grip,-0.00129667553,0.7252189,5.88109636
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.3,0.970107,1.66140366,1.18528163,0.00130143913,0.01978234,0.00550770666,0.346695781,0,0.01339064,0.0002063679,0,4,6.09810543,Grip,-0.00130264007,0.7252574,5.993785
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.39999986,1.09464061,1.87467968,1.34298325,0.00130743592,0.04423466,0.00526340073,0.38561213,0,0.0125036333,0.000219270019,0,4,6.09814548,Grip,-0.0013086251,0.7253143,6.1214695
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.5,1.23574162,2.116329,1.52160788,0.00131328683,0.0713262558,0.005002015,0.429691762,0,0.0115808016,0.000231217942,0,4,6.0981884,Grip,-0.00131441827,0.7253958,6.266138
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.6,1.395607,2.390114,1.72392642,0.00131874136,0.102792077,0.00472418172,0.4796221,0,0.01062426,0.000241657966,0,4,6.098234,Grip,-0.001319758,0.72551024,6.430045
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.7,1.57672536,2.700297,1.95307612,0.0013234847,0.138476416,0.004430907,0.53618294,0,0.009642391,0.000250104233,0,4,6.098283,Grip,-0.00132431614,0.7256681,6.61574125
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.8,1.78191566,3.05170584,2.21261024,0.00132713676,0.179136783,0.00412452873,0.600257456,0,0.008645286,0.000255310268,-0.07640432,4,6.098334,Grip,-0.00132769765,0.725883245,6.826116
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,2.89999986,2.01437,3.42943478,2.505287,0.00132924318,0.224684358,0.003806218,0.6605982,0,0.00764861051,0.00025837493,-0.07758016,4,6.09838724,Grip,-0.00132942863,0.726173937,7.064419
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3,2.27623272,3.61939621,2.78891778,0.00132910581,0.263929576,0.00349023379,0.6064187,0,0.006746454,0.000256736152,-0.07769145,4,6.09844351,Grip,-0.001328719,0.7265634,7.33198738
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.1,2.56571627,3.82939434,3.05193448,0.00132575934,0.271962464,0.00318804733,0.5778301,0,0.00591643946,0.000249360135,-0.07602685,4,6.098502,Grip,-0.00132464,0.7269747,7.62676525
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.19999981,2.88117027,4.058232,3.305377,0.00131850492,0.2579304,0.00289686047,0.567223251,0,0.005145666,0.000237889457,-0.07305512,4,6.09856224,Grip,-0.00131653657,0.72727114,7.9473
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.3,3.22187328,4.305386,3.55726981,0.0013068245,0.241474435,0.00261530955,0.569300234,0,0.00443098648,0.000223517389,-0.0690825358,4,6.098624,Grip,-0.00130392157,0.727411151,8.293035
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.39999986,3.58784866,4.57087326,3.81334448,0.00129034033,0.231546536,0.00234275567,0.5805006,0,0.00377051928,0.000206984318,-0.0643803,4,6.09868765,Grip,-0.00128644065,0.727456152,8.664119
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.5,3.97967625,4.855114,4.07786465,0.00126877613,-0.233230531,0.00207894482,0.5984512,0,0.003163599,0.000188858365,-0.0591818541,4,6.09872,Grip,-0.00126383465,0.727501631,9.061226
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.6,4.398052,5.090679,4.342509,0.00124193821,-0.241474435,0.00182567164,0.5851228,0,0.0026179906,0.0001695738,-0.053573098,4,6.09870958,Grip,-0.00123592792,0.727620363,9.484896
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.69999981,4.84274769,5.33969355,4.604265,0.00120975275,-0.246288359,0.00158487831,0.582164049,0,0.00213250588,0.000149452084,-0.0476593077,4,6.098709,Grip,-0.00120267586,0.7278114,9.934831
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.8,5.313693,5.60340738,4.86837959,0.00117227191,-0.248660371,0.001355442,0.587138653,0,0.0017029593,0.000129093765,-0.0416289829,4,6.098718,Grip,-0.00116415031,0.728021264,10.4110575
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,3.89999986,5.811263,5.88202953,5.1387496,0.00112964085,-0.252564222,0.0011365203,0.5977586,0,0.0013258236,0.000108697946,-0.0355837755,4,6.098737,Grip,-0.001120514,0.7282244,10.914031
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4,6.336109,6.14555359,5.413227,0.00108208868,-0.2601963,0.0009278818,0.592117131,0,0.0009993549,8.877314E-05,-0.0295990761,4,6.09876442,Grip,-0.00107201608,0.728440166,11.4443665
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.1,6.888275,6.4074955,5.68485,0.00102998223,-0.2654082,0.0007299327,0.586178839,0,0.000721466145,6.93679249E-05,-0.0237432327,4,6.09880066,Grip,-0.00101905421,0.7286842,12.0019693
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.2,7.46765137,6.68234539,5.95813036,0.000973794668,-0.2676108,0.000540238165,0.5875166,0,0.000487624726,5.09865022E-05,-0.0181674659,4,6.098845,Grip,-0.00096211076,0.72892797,12.5868111
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.29999971,8.074537,6.964801,6.23634338,0.0009140373,-0.271242052,0.000354542164,0.5906257,0,0.000294058933,3.37029524E-05,-0.0128924856,4,6.098897,Grip,-0.000901705353,0.729156256,13.1992588
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.4,8.709292,7.23122454,6.51475573,0.000851281337,-0.276245624,0.000162040233,0.583271146,0,0.000137155439,1.75922887E-05,-0.007947423,4,6.098955,Grip,-0.000838429434,0.7293894,13.8395844
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.5,9.371913,7.509344,6.79438448,0.000786181248,-0.279764831,-0.000107938562,0.5826981,0,1.2815226E-05,3.06225184E-06,-0.00345150637,4,6.09901857,Grip,-0.000772941043,0.72963357,14.5077982
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.6,10.0626574,7.79562,7.07841825,0.000719390751,-0.284618616,-0.0002589537,0.5845875,0,-8.22754955E-05,-1.00977013E-05,0.0006404089,4,6.09908676,Grip,-0.0007058927,0.729881,15.2042208
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.7,10.7818708,8.069575,7.36325741,0.000651574868,-0.289391,-0.000359870843,0.5779808,0,-0.000151652435,-2.1750091E-05,0.00430796,4,6.09915829,Grip,-0.0006379589,0.730142236,15.9291325
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.79999971,11.5296116,8.354398,7.649765,0.0005834355,-0.29408595,-0.0004326353,0.5773385,0,-0.000199474132,-3.168575E-05,0.00747965137,4,6.09923267,Grip,-0.000569841,0.7304167,16.6826057
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,4.9,12.3061657,8.640086,7.93986559,0.00051564863,-0.298707157,-0.0004851262,0.5749524,0,-0.000228856152,-4.01814832E-05,0.010190621,4,6.099308,Grip,-0.000502202834,0.7306956,17.4649563
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5,13.1117382,8.923248,8.230226,0.0004488646,-0.303257883,-0.0005213505,0.5707324,0,-0.0002424335,-4.721473E-05,0.0124909924,4,6.09938431,Grip,-0.000435696245,0.7309853,18.27634
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.1,13.94644,9.216649,8.523391,0.0003837185,-0.3071049,-0.0005445703,0.5713504,0,-0.000243576462,-5.27136872E-05,0.0143304868,4,6.09945965,Grip,-0.000370947382,0.7312788,19.1169052
0544a1ae7366147c2d5489a3165c2a17753a16b6bcd225872530dac5aefef070,bcda0c1dd3354fbf916d69dbfda10c84.Grip,0,0,5.2,14.8105412,9.500497,8.817764,0.000320801541,-0.312160462,-0.0005568351,0.56496346,0,-0.000234720588,-5.686017E-05,0.0157566462,4,6.099534,Grip,-0.0003085223,0.7315763,19.9868946
